SYMBOL,COUNTRY,WEBSITE,INDUSTRY,SECTOR
COCH,United States,https://www.envoymedical.com,Medical Devices,Healthcare
INAQU,United States,https://www.insightacqcorp.com,Shell Companies,Financial Services
RM,United States,https://www.regionalmanagement.com,Credit Services,Financial Services
ATLX,Brazil,https://www.atlas-lithium.com,Other Industrial Metals & Mining,Basic Materials
RNAZ,United States,https://www.transcodetherapeutics.com,Biotechnology,Healthcare
RQI,United States,https://www.cohenandsteers.com/funds/details/quality-income-realty-fund,Asset Management,Financial Services
HMY,South Africa,https://www.harmony.co.za,Gold,Basic Materials
NIE,United States,https://www.allianzinvestors.com/Products/pages/456.aspx,Asset Management,Financial Services
HTLF,United States,https://www.htlf.com,Banks—Regional,Financial Services
MCI,United States,https://www.babsoncapital.com/Strategies/Trusts/MCI/Default.aspx,Asset Management,Financial Services
ETJ,United States,https://funds.eatonvance.com/Risk-Managed-Diversified-Equity-Income-Fund-ETJ.php,Asset Management,Financial Services
PT,China,https://www.pintec.com,Credit Services,Financial Services
SHBI,United States,https://www.shorebancshares.com,Banks—Regional,Financial Services
SNAX,United States,https://stryve.com,Packaged Foods,Consumer Defensive
MLCO,Hong Kong,https://www.melco-resorts.com,Resorts & Casinos,Consumer Cyclical
QFIN,China,https://www.360shuke.com,Credit Services,Financial Services
THG,United States,https://www.hanover.com,Insurance—Property & Casualty,Financial Services
EL,United States,https://www.elcompanies.com,Household & Personal Products,Consumer Defensive
ZCAR,India,https://www.zoomcar.com,Rental & Leasing Services,Industrials
ALCY,United States,https://alchemyinvest.co,Shell Companies,Financial Services
NUS,United States,https://www.nuskin.com,Household & Personal Products,Consumer Defensive
SHW,United States,https://www.sherwin-williams.com,Specialty Chemicals,Basic Materials
ICE,United States,https://www.ice.com,Financial Data & Stock Exchanges,Financial Services
MANH,United States,https://www.manh.com,Software—Application,Technology
SRM,United States,https://www.srmentertainment.com,Leisure,Consumer Cyclical
KMI,United States,https://www.kindermorgan.com,Oil & Gas Midstream,Energy
MSFT,United States,https://www.microsoft.com,Software—Infrastructure,Technology
CGNX,United States,https://www.cognex.com,Scientific & Technical Instruments,Technology
AMWL,United States,https://business.amwell.com,Health Information Services,Healthcare
PVBC,United States,https://bankprov.com,Banks—Regional,Financial Services
VEL,United States,https://www.velfinance.com,Mortgage Finance,Financial Services
GATX,United States,https://www.gatx.com,Rental & Leasing Services,Industrials
MO,United States,https://www.altria.com,Tobacco,Consumer Defensive
SRL,China,https://www.scullyroyalty.com,Capital Markets,Financial Services
WVE,Singapore,https://www.wavelifesciences.com,Biotechnology,Healthcare
IVCAU,Cayman Islands,https://www.investcorpspac.com/india,Shell Companies,Financial Services
PLCE,United States,https://www.childrensplace.com,Apparel Manufacturing,Consumer Cyclical
CELUW,United States,https://www.celularity.com,Biotechnology,Healthcare
CART,United States,https://www.instacart.com,Internet Retail,Consumer Cyclical
BCAT,United States,,,
JBLU,United States,https://www.jetblue.com,Airlines,Industrials
PMD,United States,https://www.psychemedics.com,Diagnostics & Research,Healthcare
JFBR,Israel,https://www.jeffsbrands.com,Internet Retail,Consumer Cyclical
BSBR,Brazil,https://www.santander.com.br,Banks—Regional,Financial Services
ELF,United States,https://www.elfcosmetics.com,Household & Personal Products,Consumer Defensive
FBNC,United States,https://localfirstbank.com,Banks—Regional,Financial Services
AGRI,Canada,https://agriforcegs.com,Farm Products,Consumer Defensive
RIV,United States,,Asset Management,Financial Services
MP,United States,https://mpmaterials.com,Other Industrial Metals & Mining,Basic Materials
PRGO,Ireland,https://www.perrigo.com,Drug Manufacturers—Specialty & Generic,Healthcare
IPG,United States,https://www.interpublic.com,Advertising Agencies,Communication Services
VIV,Brazil,https://www.telefonica.com.br,Telecom Services,Communication Services
PAC,Mexico,https://www.aeropuertosgap.com.mx,Airports & Air Services,Industrials
AXSM,United States,https://www.axsome.com,Biotechnology,Healthcare
MAN,United States,https://www.manpowergroup.com,Staffing & Employment Services,Industrials
NMRK,United States,https://www.nmrk.com,Real Estate Services,Real Estate
FBMS,United States,https://www.thefirstbank.com,Banks—Regional,Financial Services
SNPS,United States,https://www.synopsys.com,Software—Infrastructure,Technology
GPATW,United States,https://www.gp-act3.com,Shell Companies,Financial Services
MSGS,United States,https://www.msgsports.com,Entertainment,Communication Services
CADE,United States,https://cadencebank.com,Banks—Regional,Financial Services
GE,United States,https://www.geaerospace.com,Aerospace & Defense,Industrials
NPK,United States,https://www.gopresto.com,Aerospace & Defense,Industrials
KEN,Singapore,https://www.kenon-holdings.com,Utilities—Independent Power Producers,Utilities
AY,United Kingdom,https://www.atlantica.com,Utilities—Renewable,Utilities
THW,United States,https://www.teklacap.com/thw.html,Asset Management,Financial Services
PNF,United States,https://www.pimco.com/investments/closed-end-funds/new-york-municipal-income-fund,Asset Management,Financial Services
IMUX,United States,https://imux.com,Biotechnology,Healthcare
MLNK,United States,https://www.meridianlink.com,Software—Application,Technology
HII,United States,https://www.hii.com,Aerospace & Defense,Industrials
MPLX,United States,https://www.mplx.com,Oil & Gas Midstream,Energy
DXC,United States,https://dxc.com,Information Technology Services,Technology
ONTO,United States,https://www.ontoinnovation.com,Semiconductor Equipment & Materials,Technology
PANL,United States,https://www.pangaeals.com,Marine Shipping,Industrials
ILMN,United States,https://www.illumina.com,Diagnostics & Research,Healthcare
ARDX,United States,https://www.ardelyx.com,Biotechnology,Healthcare
LOVE,United States,https://www.lovesac.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical
HRYU,South Korea,https://www.hanryuholdings.com,Internet Content & Information,Communication Services
APPF,United States,https://www.appfolioinc.com,Software—Application,Technology
COLB,United States,https://www.columbiabankingsystem.com,Banks—Regional,Financial Services
TIPT,United States,https://www.tiptreeinc.com,Insurance—Specialty,Financial Services
GHRS,Ireland,https://www.ghres.com,Biotechnology,Healthcare
BXMT,United States,https://www.blackstonemortgagetrust.com,REIT—Mortgage,Real Estate
JNPR,United States,https://www.juniper.net,Communication Equipment,Technology
INBX,United States,https://inhibrx.com,Biotechnology,Healthcare
PCSA,United States,https://www.processapharmaceuticals.com,Biotechnology,Healthcare
FFBC,United States,https://www.bankatfirst.com,Banks—Regional,Financial Services
CMCT,United States,https://www.creativemediacommunity.com,REIT—Office,Real Estate
QDEL,United States,https://www.quidelortho.com,Medical Devices,Healthcare
TWLO,United States,https://www.twilio.com,Software—Infrastructure,Technology
YSG,China,https://ir.yatsenglobal.com,Household & Personal Products,Consumer Defensive
CYTO,Bermuda,https://altamiratherapeutics.com,Biotechnology,Healthcare
KLTOW,United States,https://www.klothoneuro.com,Biotechnology,Healthcare
MYNZ,Germany,https://mainzbiomed.com,Diagnostics & Research,Healthcare
CFBK,United States,https://www.cf.bank,Banks—Regional,Financial Services
CTRI,United States,https://centuri.com,Utilities—Regulated Gas,Utilities
BMN,United States,,Asset Management,Financial Services
PRTA,Ireland,https://www.prothena.com,Biotechnology,Healthcare
CSBR,United States,https://www.championsoncology.com,Biotechnology,Healthcare
CRVL,United States,https://www.corvel.com,Insurance Brokers,Financial Services
CHH,United States,https://www.choicehotels.com,Lodging,Consumer Cyclical
ISPOW,United States,https://www.inspirato.com,Travel Services,Consumer Cyclical
CBOE,United States,https://www.cboe.com,Financial Data & Stock Exchanges,Financial Services
FDUS,United States,https://www.fdus.com,Asset Management,Financial Services
SGMA,United States,https://www.sigmatronintl.com,Electronic Components,Technology
ELWS,Japan,https://e-arly.works,Software—Application,Technology
NRSNW,Israel,https://www.neurosense-tx.com,Biotechnology,Healthcare
FCFS,United States,https://firstcash.com,Credit Services,Financial Services
TTEC,United States,https://www.ttec.com,Information Technology Services,Technology
SENS,United States,https://www.senseonics.com,Medical Devices,Healthcare
FORA,United States,https://forian.com,Health Information Services,Healthcare
GEL,United States,https://www.genesisenergy.com,Oil & Gas Midstream,Energy
CMCO,United States,https://www.cmco.com,Farm & Heavy Construction Machinery,Industrials
PPBI,United States,https://www.ppbi.com,Banks—Regional,Financial Services
TMC,Canada,https://metals.co,Other Industrial Metals & Mining,Basic Materials
MSGE,United States,https://www.msgentertainment.com,Leisure,Consumer Cyclical
LBGJ,China,https://www.libangco.cn,Specialty Industrial Machinery,Industrials
GEF,United States,https://www.greif.com,Packaging & Containers,Consumer Cyclical
IVVD,United States,https://invivyd.com,Biotechnology,Healthcare
GLTO,Denmark,https://galecto.com,Biotechnology,Healthcare
TOYO,Japan,https://www.toyo-solar.com,Solar,Technology
BNIXW,United States,,Shell Companies,Financial Services
FCN,United States,https://www.fticonsulting.com,Consulting Services,Industrials
TGT,United States,https://corporate.target.com,Discount Stores,Consumer Defensive
TWN,United States,https://www.thetaiwanfund.com,Asset Management,Financial Services
RGEN,United States,https://www.repligen.com,Medical Instruments & Supplies,Healthcare
CASI,China,https://www.casipharmaceuticals.com,Biotechnology,Healthcare
WEST,United States,https://westrockcoffee.com,Packaged Foods,Consumer Defensive
RIME,United States,https://singingmachine.com,Consumer Electronics,Technology
BJ,United States,https://www.bjs.com,Discount Stores,Consumer Defensive
ITIC,United States,https://www.invtitle.com,Insurance—Specialty,Financial Services
EPM,United States,https://www.evolutionpetroleum.com,Oil & Gas E&P,Energy
XHR,United States,https://www.xeniareit.com,REIT—Hotel & Motel,Real Estate
FLNG,Bermuda,https://www.flexlng.com,Oil & Gas Midstream,Energy
GRRRW,United Kingdom,https://www.gorilla-technology.com,Software—Infrastructure,Technology
IVCPU,United States,https://www.swiftmerg.com,Shell Companies,Financial Services
CSL,United States,https://www.carlisle.com,Building Products & Equipment,Industrials
ETX,United States,https://funds.eatonvance.com/Municipal-Income-2028-Term-Trust-ETX.php,Asset Management,Financial Services
SILA,United States,https://silarealtytrust.com,REIT—Healthcare Facilities,Real Estate
MMVWW,China,https://www.multi-metaverse.com,Entertainment,Communication Services
RBB,United States,https://www.royalbusinessbankusa.com,Banks—Regional,Financial Services
JFBRW,Israel,https://www.jeffsbrands.com,Internet Retail,Consumer Cyclical
WBA,United States,https://www.walgreensbootsalliance.com,Pharmaceutical Retailers,Healthcare
APYX,United States,https://apyxmedical.com,Medical Devices,Healthcare
AKRO,United States,https://akerotx.com,Biotechnology,Healthcare
BLNK,United States,https://www.blinkcharging.com,Engineering & Construction,Industrials
ATXG,China,https://www.addentax.com,Integrated Freight & Logistics,Industrials
MLTX,Switzerland,https://www.moonlaketx.com,Biotechnology,Healthcare
JBSS,United States,https://www.jbssinc.com,Packaged Foods,Consumer Defensive
ARI,United States,https://www.apollocref.com,REIT—Mortgage,Real Estate
BRNS,United Kingdom,https://www.barinthusbio.com,Biotechnology,Healthcare
SNDR,United States,https://schneider.com,Trucking,Industrials
WAVS,United States,https://www.westernacquisitionventures.com,Shell Companies,Financial Services
LBRDA,United States,https://www.libertybroadband.com,Telecom Services,Communication Services
GBDC,United States,https://www.golubcapitalbdc.com,Asset Management,Financial Services
STRT,United States,https://www.strattec.com,Auto Parts,Consumer Cyclical
KPRX,United States,https://www.kiorapharma.com,Biotechnology,Healthcare
FRSH,United States,https://www.freshworks.com,Software—Application,Technology
HUBG,United States,https://www.hubgroup.com,Integrated Freight & Logistics,Industrials
MBRX,United States,https://moleculin.com,Biotechnology,Healthcare
BKHAR,United States,,,
MMD,United States,https://www.nylinvestments.com/MainStayClosedEndFund,Asset Management,Financial Services
OTLK,United States,https://www.outlooktherapeutics.com,Biotechnology,Healthcare
PLUR,Israel,https://www.pluri-biotech.com,Biotechnology,Healthcare
LMND,United States,https://www.lemonade.com,Insurance—Property & Casualty,Financial Services
EVER,United States,https://www.everquote.com,Internet Content & Information,Communication Services
AIZ,United States,https://www.assurant.com,Insurance—Property & Casualty,Financial Services
IMPPP,Greece,https://www.imperialpetro.com,Oil & Gas Midstream,Energy
CFB,United States,https://investors.crossfirstbankshares.com,Banks—Regional,Financial Services
BOX,United States,https://www.box.com,Software—Infrastructure,Technology
CANG,China,https://ir.cangoonline.com,Auto & Truck Dealerships,Consumer Cyclical
PBA,Canada,https://www.pembina.com,Oil & Gas Midstream,Energy
DD,United States,https://www.dupont.com,Specialty Chemicals,Basic Materials
OC,United States,https://www.owenscorning.com,Building Products & Equipment,Industrials
XNCR,United States,https://www.xencor.com,Biotechnology,Healthcare
TFC,United States,https://www.truist.com,Banks—Regional,Financial Services
DJCO,United States,https://www.dailyjournal.com,Software—Application,Technology
IPAR,United States,https://www.interparfumsinc.com,Household & Personal Products,Consumer Defensive
CPAY,United States,https://www.corpay.com,Software—Infrastructure,Technology
FTAI,United States,https://www.ftaiaviation.com,Rental & Leasing Services,Industrials
CCIRU,United States,,Shell Companies,Financial Services
KRNY,United States,https://www.kearnybank.com,Banks—Regional,Financial Services
PMEC,Singapore,https://www.primechholdings.com,Specialty Business Services,Industrials
GRRR,United Kingdom,https://www.gorilla-technology.com,Software—Infrastructure,Technology
LINE,United States,https://www.onelineage.com/,REIT—Industrial,Real Estate
UGP,Brazil,https://www.ultra.com.br,Oil & Gas Refining & Marketing,Energy
MSS,United States,https://maisonsolutionsinc.com,Grocery Stores,Consumer Defensive
MXL,United States,https://www.maxlinear.com,Semiconductors,Technology
CAT,United States,https://www.caterpillar.com,Farm & Heavy Construction Machinery,Industrials
CLMT,United States,https://calumet.com,Oil & Gas E&P,Energy
KVHI,United States,https://www.kvh.com,Communication Equipment,Technology
WULF,United States,https://www.terawulf.com,Capital Markets,Financial Services
SLRC,United States,https://slrinvestmentcorp.com,Asset Management,Financial Services
SFBC,United States,https://www.soundcb.com,Banks—Regional,Financial Services
BDMD,China,https://www.bairdmed.com,Medical Devices,Healthcare
ACEL,United States,https://www.accelentertainment.com,Gambling,Consumer Cyclical
PIM,United States,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/59-master-intermediate-income-trust,Asset Management,Financial Services
AMX,Mexico,https://www.americamovil.com,Telecom Services,Communication Services
USB,United States,https://www.usbank.com,Banks—Regional,Financial Services
PTIX,United States,https://www.protagenic.com,Biotechnology,Healthcare
IMG,United States,https://www.mynuzee.com,Packaged Foods,Consumer Defensive
PGHL,Hong Kong,https://www.primegagroup.com,Engineering & Construction,Industrials
AMTD,France,https://www.amtdinc.com,Asset Management,Financial Services
ARLO,United States,https://www.arlo.com,Building Products & Equipment,Industrials
BOKF,United States,https://investor.bokf.com,Banks—Regional,Financial Services
SOHU,China,https://www.sohu.com,Electronic Gaming & Multimedia,Communication Services
SFBS,United States,https://www.servisfirstbank.com,Banks—Regional,Financial Services
CSTM,France,https://www.constellium.com,Aluminum,Basic Materials
ANL,Cayman Islands,https://www.adlainortye.com,Biotechnology,Healthcare
SA,Canada,https://www.seabridgegold.com,Gold,Basic Materials
GEG,United States,https://www.greatelmgroup.com,Asset Management,Financial Services
BRAC,United States,,Shell Companies,Financial Services
GRND,United States,https://www.grindr.com,Software—Application,Technology
MNSO,China,https://www.miniso.com,Specialty Retail,Consumer Cyclical
INNV,United States,https://www.innovage.com,Medical Care Facilities,Healthcare
SSTK,United States,https://www.shutterstock.com,Internet Content & Information,Communication Services
IIIN,United States,https://www.insteel.com,Metal Fabrication,Industrials
TROW,United States,https://www.troweprice.com,Asset Management,Financial Services
ARMK,United States,https://www.aramark.com,Specialty Business Services,Industrials
VITL,United States,https://vitalfarms.com,Farm Products,Consumer Defensive
PFC,United States,https://www.premierfincorp.com,Banks—Regional,Financial Services
WILC,Israel,https://www.willi-food.com,Food Distribution,Consumer Defensive
BRKL,United States,https://www.brooklinebancorp.com,Banks—Regional,Financial Services
NDAQ,United States,https://www.nasdaq.com,Financial Data & Stock Exchanges,Financial Services
VSEC,United States,https://www.vsecorp.com,Aerospace & Defense,Industrials
MHF,United States,https://individualinvestor.myleggmason.com/portal/server.pt?open=512&objID=1434&cached=true&mode=2&userID=355661&mktcd=MHF,Asset Management,Financial Services
PAVMZ,United States,https://www.pavmed.com,Medical Devices,Healthcare
FNV,Canada,https://www.franco-nevada.com,Gold,Basic Materials
LAC,Canada,https://www.lithiumamericas.com,Other Industrial Metals & Mining,Basic Materials
FITBP,United States,https://www.53.com,Banks—Regional,Financial Services
JCE,United States,https://www.nuveen.com/CEF/Product/Overview.aspx?FundCode=JCE,Asset Management,Financial Services
TGAAW,Cayman Islands,https://www.tgacquisition1.com,Shell Companies,Financial Services
FOXO,United States,https://foxotechnologies.com,Health Information Services,Healthcare
SANW,United States,https://www.swseedco.com,Farm Products,Consumer Defensive
IAG,Canada,https://www.iamgold.com,Gold,Basic Materials
MURA,Ireland,https://www.muraloncology.com,Biotechnology,Healthcare
REGCO,United States,https://www.regencycenters.com,REIT—Retail,Real Estate
MGIH,Hong Kong,https://www.millennium-gp.com,Packaging & Containers,Consumer Cyclical
CRESW,Argentina,https://www.cresud.com.ar,Conglomerates,Industrials
GTIM,United States,https://www.goodtimesburgers.com,Restaurants,Consumer Cyclical
UHS,United States,https://www.uhs.com,Medical Care Facilities,Healthcare
EDBL,United States,https://www.ediblegarden.com,Farm Products,Consumer Defensive
VERA,United States,https://veratx.com,Biotechnology,Healthcare
HPKEW,United States,https://www.highpeakenergy.com,Oil & Gas E&P,Energy
TU,Canada,https://www.telus.com,Telecom Services,Communication Services
STSS,United States,https://sharpstechnology.com,Medical Instruments & Supplies,Healthcare
NOMD,United Kingdom,https://www.nomadfoods.com,Packaged Foods,Consumer Defensive
BTSGU,United States,https://www.brightspringhealth.com,Health Information Services,Healthcare
CYTH,United States,https://cyclotherapeutics.com,Drug Manufacturers—Specialty & Generic,Healthcare
OII,United States,https://www.oceaneering.com,Oil & Gas Equipment & Services,Energy
ADMA,United States,https://www.admabiologics.com,Biotechnology,Healthcare
ITOS,United States,https://www.iteostherapeutics.com,Biotechnology,Healthcare
VSAT,United States,https://www.viasat.com,Communication Equipment,Technology
GES,United States,https://www.guess.com,Apparel Retail,Consumer Cyclical
WTW,United Kingdom,https://www.wtwco.com,Insurance Brokers,Financial Services
STRM,United States,https://www.streamlinehealth.net,Health Information Services,Healthcare
TCOM,Singapore,https://group.trip.com,Travel Services,Consumer Cyclical
MSAI,United States,https://www.multisensorai.com,Software—Infrastructure,Technology
VVR,United States,https://www.invesco.com/portal/site/us/investors/closed-end/product-detail?productId=30607,Asset Management,Financial Services
LUNA,United States,https://www.lunainc.com,Scientific & Technical Instruments,Technology
QMMM,Hong Kong,https://www.qmmm.io,Advertising Agencies,Communication Services
VIAV,United States,https://www.viavisolutions.com,Communication Equipment,Technology
EFT,United States,https://funds.eatonvance.com/Floating-Rate-Income-Trust-EFT.php,Asset Management,Financial Services
SOHOO,United States,https://www.sotherlyhotels.com,REIT—Hotel & Motel,Real Estate
PMO,United States,https://www.putnam.com/individual/mutual-funds/closed-end-funds/funds/64-municipal-opportunities-trust,Asset Management,Financial Services
RYAAY,Ireland,https://www.ryanair.com,Airlines,Industrials
YQ,China,https://ir.17zuoye.com,Education & Training Services,Consumer Defensive
LH,United States,https://www.labcorp.com,Diagnostics & Research,Healthcare
CNTY,United States,https://www.cnty.com,Resorts & Casinos,Consumer Cyclical
SBR,United States,https://www.sbr-sabine.com,Oil & Gas Midstream,Energy
BHRB,United States,https://www.burkeandherbertbank.com,Banks—Regional,Financial Services
CIF,United States,https://www.mfs.com/en-us/individual-investor/product-strategies/closed-end-funds/CIF-mfs-intermediate-high-income-fund.html#tab-overview,Asset Management,Financial Services
BXC,United States,https://bluelinxco.com,Industrial Distribution,Industrials
RGLD,United States,https://www.royalgold.com,Gold,Basic Materials
SBFG,United States,https://ir.yourstatebank.com/corporate-profile/default.aspx,Banks—Regional,Financial Services
GBLI,United States,https://gbli.com,Insurance—Property & Casualty,Financial Services
FORM,United States,https://www.formfactor.com,Semiconductor Equipment & Materials,Technology
ASR,Mexico,https://www.asur.com.mx,Airports & Air Services,Industrials
CHCI,United States,https://comstock.com,Real Estate—Diversified,Real Estate
GATEW,United States,https://www.marblegateacquisition.com,Shell Companies,Financial Services
OXBRW,Cayman Islands,https://www.oxbridgere.com,Insurance—Reinsurance,Financial Services
IPW,United States,https://www.meetipower.com,Internet Retail,Consumer Cyclical
HTOO,Ireland,https://www.fusion-fuel.eu,Utilities—Renewable,Utilities
GCI,United States,https://www.gannett.com,Publishing,Communication Services
DRTSW,Israel,https://www.alphatau.com,Biotechnology,Healthcare
AKAN,United Kingdom,https://www.akandacorp.com,Drug Manufacturers—Specialty & Generic,Healthcare
MBIN,United States,https://www.merchantsbancorp.com,Banks—Regional,Financial Services
BATL,United States,https://battalionoil.com,Oil & Gas E&P,Energy
CORT,United States,https://www.corcept.com,Biotechnology,Healthcare
K,United States,https://www.kellanova.com,Packaged Foods,Consumer Defensive
CALX,United States,https://www.calix.com,Software—Infrastructure,Technology
ADM,United States,https://www.adm.com,Farm Products,Consumer Defensive
MLM,United States,https://www.martinmarietta.com,Building Materials,Basic Materials
TOPS,Greece,https://www.topships.org,Oil & Gas Midstream,Energy
NYMTL,United States,https://www.nymtrust.com,REIT—Mortgage,Real Estate
NNOX,Israel,https://www.nanox.vision,Medical Devices,Healthcare
NAUT,United States,https://www.nautilus.bio,Biotechnology,Healthcare
BROGW,United Arab Emirates,https://broogeenergy.com,Oil & Gas Midstream,Energy
FLS,United States,https://www.flowserve.com,Specialty Industrial Machinery,Industrials
ETV,United States,https://funds.eatonvance.com/Tax-Managed-Buy-Write-Opportunities-Fund-ETV.php,Asset Management,Financial Services
COP,United States,https://www.conocophillips.com,Oil & Gas E&P,Energy
APO,United States,https://www.apollo.com,Asset Management,Financial Services
JBT,United States,https://www.jbtc.com,Specialty Industrial Machinery,Industrials
ROCLW,United States,https://rocl.rothch.com,Shell Companies,Financial Services
CGNT,Israel,https://www.cognyte.com,Software—Infrastructure,Technology
CXT,United States,https://www.cranenxt.com,Specialty Industrial Machinery,Industrials
BCYC,United Kingdom,https://www.bicycletherapeutics.com,Biotechnology,Healthcare
IBIO,United States,https://ibioinc.com,Biotechnology,Healthcare
NGNE,United States,https://www.neurogene.com,Biotechnology,Healthcare
PCYO,United States,https://www.purecyclewater.com,Utilities—Regulated Water,Utilities
CNQ,Canada,https://www.cnrl.com,Oil & Gas E&P,Energy
PRPL,United States,https://purple.com,"Furnishings, Fixtures & Appliances",Consumer Cyclical
SVT,United States,https://www.servotronics.com,Aerospace & Defense,Industrials
BSL,United States,https://www.blackstone.com/the-firm/asset-management/registered-funds#c=blackstone-gso-senior-floating-rate-term-fund&t=Fact+Sheet,Asset Management,Financial Services
IESC,United States,https://www.ies-co.com,Engineering & Construction,Industrials
SRPT,United States,https://www.sarepta.com,Biotechnology,Healthcare
CNOB,United States,https://www.connectonebank.com,Banks—Regional,Financial Services
BDMDW,China,https://www.bairdmed.com,Medical Devices,Healthcare
GLPG,Belgium,https://www.glpg.com,Biotechnology,Healthcare
HLI,United States,https://hl.com,Capital Markets,Financial Services
TTEK,United States,https://www.tetratech.com,Engineering & Construction,Industrials
FAF,United States,https://www.firstam.com,Insurance—Specialty,Financial Services
CNET,China,https://www.zdat.com,Advertising Agencies,Communication Services
GTX,Switzerland,https://www.garrettmotion.com,Auto Parts,Consumer Cyclical
HCI,United States,https://hcigroup.com,Insurance—Property & Casualty,Financial Services
BRBR,United States,https://bellring.com,Packaged Foods,Consumer Defensive
OPBK,United States,https://www.myopenbank.com,Banks—Regional,Financial Services
SHOTW,United States,https://safetyshotofficial.com,Beverages—Non-Alcoholic,Consumer Defensive
ECF,United States,https://www.gabelli.com/Template/fundinfo.cfm?tid=NGI1MzE=&bid=NGVkNg==&mid=NmZkYmY=&num=MTk0Mzg=&kid=NWNkODQ=&fid=MzIxZTY=&rid=421-=edoc_dnuf,Asset Management,Financial Services
BSLKW,United States,https://boltthreads.com,Shell Companies,Financial Services
NATH,United States,https://www.nathansfamous.com,Restaurants,Consumer Cyclical
SSD,United States,https://www.simpsonmfg.com,Lumber & Wood Production,Basic Materials
LSBPW,China,https://www.ysbiopharm.com,Biotechnology,Healthcare
ROST,United States,https://www.rossstores.com,Apparel Retail,Consumer Cyclical
KUKE,China,https://www.kuke.com,Entertainment,Communication Services
STRO,United States,https://www.sutrobio.com,Biotechnology,Healthcare
CUTR,United States,https://www.cutera.com,Medical Devices,Healthcare
SERV,United States,https://www.serverobotics.com,Specialty Industrial Machinery,Industrials
MCS,United States,https://www.marcuscorp.com,Entertainment,Communication Services
IHG,United Kingdom,https://www.ihgplc.com,Lodging,Consumer Cyclical
PARAA,United States,https://www.paramount.com,Entertainment,Communication Services
UXIN,China,https://www.xin.com,Auto & Truck Dealerships,Consumer Cyclical
NBN,United States,https://www.northeastbank.com,Banks—Regional,Financial Services
BYON,United States,https://beyond.com,Internet Retail,Consumer Cyclical
TRAK,United States,https://repositrak.com,Software—Application,Technology
KRNT,Israel,https://www.kornit.com,Specialty Industrial Machinery,Industrials
OTRK,United States,https://www.ontrakhealth.com,Health Information Services,Healthcare
ADTX,United States,https://www.aditxt.com,Biotechnology,Healthcare
ATNF,United States,https://180lifesciences.com,Biotechnology,Healthcare
CLF,United States,https://www.clevelandcliffs.com,Steel,Basic Materials
PCG,United States,https://www.pgecorp.com,Utilities—Regulated Electric,Utilities
ARCC,United States,https://www.arescapitalcorp.com,Asset Management,Financial Services
GHI,United States,https://www.ghiinvestors.com,Mortgage Finance,Financial Services
PFL,United States,https://www.allianzinvestors.com/Products/pages/15.aspx?ShareClassCode=ARTIFICIAL,Asset Management,Financial Services
GSRTU,United States,,Shell Companies,Financial Services
BBLGW,United States,https://www.bonebiologics.com,Medical Devices,Healthcare
LFMD,United States,https://lifemd.com,Health Information Services,Healthcare
BMI,United States,https://www.badgermeter.com,Scientific & Technical Instruments,Technology
AMPL,United States,https://amplitude.com,Software—Application,Technology
BOH,United States,https://www.boh.com,Banks—Regional,Financial Services
IDXX,United States,https://www.idexx.com,Diagnostics & Research,Healthcare
HFFG,United States,https://www.hffoodsgroup.com,Food Distribution,Consumer Defensive
RDHL,Israel,https://www.redhillbio.com,Drug Manufacturers—Specialty & Generic,Healthcare
FRGE,United States,https://forgeglobal.com,Capital Markets,Financial Services
CORZ,United States,https://corescientific.com,Software—Infrastructure,Technology
BRT,United States,https://www.brtapartments.com,REIT—Residential,Real Estate
PALI,United States,https://www.palisadebio.com,Biotechnology,Healthcare
ARLP,United States,https://www.arlp.com,Thermal Coal,Energy
DIN,United States,https://www.dinebrands.com,Restaurants,Consumer Cyclical
PSHG,Greece,https://www.pshipping.com,Marine Shipping,Industrials
CLNNW,United States,https://clene.com,Packaged Foods,Consumer Defensive
TFIN,United States,https://www.tfin.com,Banks—Regional,Financial Services
CQP,United States,https://cqpir.cheniere.com,Oil & Gas Midstream,Energy
RIGL,United States,https://www.rigel.com,Biotechnology,Healthcare
TNK,Bermuda,https://www.teekay.com/business/tankers,Oil & Gas Midstream,Energy
IHT,United States,https://www.innsuitestrust.com,REIT—Hotel & Motel,Real Estate
NTB,Bermuda,https://www.butterfieldgroup.com,Banks—Diversified,Financial Services
SWIM,United States,https://ir.lathampool.com,Building Products & Equipment,Industrials
LIVN,United Kingdom,https://www.livanova.com,Medical Devices,Healthcare
KACLW,Singapore,,Shell Companies,Financial Services
SMP,United States,https://www.smpcorp.com,Auto Parts,Consumer Cyclical
CFR,United States,https://www.frostbank.com,Banks—Regional,Financial Services
GPRE,United States,https://www.gpreinc.com,Chemicals,Basic Materials
TYGO,United States,https://www.tigoenergy.com,Solar,Technology
UIS,United States,https://www.unisys.com,Information Technology Services,Technology
GANX,United States,https://www.gaintherapeutics.com,Biotechnology,Healthcare
SGA,United States,https://www.sagacom.com,Broadcasting,Communication Services
BKYI,United States,https://www.bio-key.com,Security & Protection Services,Industrials
PLMR,United States,https://plmr.com,Insurance—Property & Casualty,Financial Services
SR,United States,https://www.spireenergy.com,Utilities—Regulated Gas,Utilities
KNDI,China,https://ir.kandigroup.com,Auto Parts,Consumer Cyclical
